homology_group,1,10,11,12,13,14,15,16,2,3,4,5,6,7,8,9
830103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830104,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1,1
830105,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
830106,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
830107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830108,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830109,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830110,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830111,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830112,1,1,1,0,0,0,1,1,0,0,0,1,1,1,1,1
830113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830114,1,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1
830115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830116,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830117,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1
830118,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830119,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
830120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830121,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830122,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830124,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830125,0,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1
830126,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830127,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
830128,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0
830129,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830130,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830131,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830132,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830133,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830134,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830135,0,1,1,1,0,1,1,0,0,0,0,1,0,0,1,1
830136,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
830137,1,1,1,1,1,1,0,1,0,0,1,1,1,0,1,0
830138,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,1
830139,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
830140,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830141,1,0,1,1,1,1,1,1,0,0,1,1,1,1,0,1
830142,1,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0
830143,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
830144,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
830145,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0
830146,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
830147,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
830148,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
830149,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
830150,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830153,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830154,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830155,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
830156,1,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0
830157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830158,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
830159,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830161,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0
830162,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1
830163,0,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1
830164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830165,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
830166,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830167,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830168,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1
830169,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830170,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1
830171,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830172,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830173,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
830174,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830175,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
830176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
