#Please be aware that not every genome will have a gene in accessory groups
Homology group,Class,Genome number,Number of copies,Genome 1,Genome 2,Genome 3,Genome 4
224979,accessory,3,3,,,,3,
224980,accessory,1,1,,,1,1,
224980,accessory,2,1,,,1,1,
224985,accessory,1,1,,1,1,,
224985,accessory,4,1,,1,1,,
224989,accessory,1,1,,,1,,
224989,accessory,2,1,,,1,,
224989,accessory,4,1,,,1,,
224993,core,1,2,,,1,,
224993,core,2,2,,,1,,
224993,core,4,2,,,1,,
224996,accessory,1,1,,,1,,
224996,accessory,2,1,,,1,,
224996,accessory,4,1,,,1,,
225002,core,3,3,2,2,,2,
225003,accessory,1,2,,,2,,
225003,accessory,2,2,,,2,,
225003,accessory,4,2,,,2,,
225004,accessory,1,2,,2,,2,
225004,accessory,3,2,,2,,2,
225006,accessory,2,1,1,,1,,
225006,accessory,4,1,1,,1,,
225007,accessory,2,1,1,,1,,
225007,accessory,4,1,1,,1,,
225008,accessory,1,1,,,1,,
225008,accessory,2,1,,,1,,
225008,accessory,4,1,,,1,,
225014,accessory,1,1,,1,1,,
225014,accessory,4,1,,1,1,,
225015,accessory,3,3,2,3,,3,
225016,accessory,1,1,,,1,,
225016,accessory,2,1,,,1,,
225016,accessory,4,1,,,1,,
225017,accessory,1,1,,,1,,
225017,accessory,2,1,,,1,,
225017,accessory,4,1,,,1,,
225018,accessory,1,1,,,1,,
225018,accessory,2,1,,,1,,
225018,accessory,4,1,,,1,,
225030,accessory,1,1,,,1,,
225030,accessory,2,1,,,1,,
225030,accessory,4,1,,,1,,
225031,accessory,3,1,1,1,,,
225031,accessory,4,1,1,1,,,
225034,accessory,1,6,,6,3,6,
225036,accessory,1,3,,2,3,3,
225037,accessory,2,2,1,,2,2,
225039,accessory,1,1,,,1,1,
225039,accessory,2,1,,,1,1,
225040,accessory,2,1,1,,,1,
225040,accessory,3,1,1,,,1,
225041,accessory,1,1,,,1,1,
225041,accessory,2,1,,,1,1,
225049,accessory,1,1,,1,,,
225049,accessory,3,1,,1,,,
225049,accessory,4,1,,1,,,
225051,core,1,3,,1,1,1,
225052,core,1,2,,1,1,1,
225061,accessory,4,3,3,2,3,,
225068,core,1,3,,2,2,,
225068,core,4,3,,2,2,,
225069,accessory,4,3,3,2,2,,
225071,accessory,3,2,2,1,,2,
225072,accessory,2,1,1,,,1,
225072,accessory,3,1,1,,,1,
225075,accessory,1,1,,1,,1,
225075,accessory,3,1,,1,,1,
225088,accessory,1,1,,,,1,
225088,accessory,2,1,,,,1,
225088,accessory,3,1,,,,1,
225089,accessory,1,1,,1,,1,
225089,accessory,3,1,,1,,1,
225101,accessory,1,1,,,,1,
225101,accessory,2,1,,,,1,
225101,accessory,3,1,,,,1,
225102,accessory,1,1,,,,1,
225102,accessory,2,1,,,,1,
225102,accessory,3,1,,,,1,
225105,core,2,2,1,,,,
225105,core,3,2,1,,,,
225105,core,4,2,1,,,,
225106,core,1,3,,1,1,2,
225107,accessory,2,1,1,,,,
225107,accessory,3,1,1,,,,
225107,accessory,4,1,1,,,,
225108,core,1,2,,1,1,1,
225109,accessory,1,1,,,1,,
225109,accessory,2,1,,,1,,
225109,accessory,4,1,,,1,,
225137,accessory,1,2,,1,2,1,
225138,core,1,2,,1,1,1,
225144,accessory,1,1,,1,,1,
225144,accessory,3,1,,1,,1,
225145,core,1,2,,1,1,1,
225161,accessory,1,2,,2,1,1,
225163,accessory,1,1,,,1,1,
225163,accessory,2,1,,,1,1,
225176,core,1,2,,1,1,1,
225188,accessory,2,1,1,,1,,
225188,accessory,4,1,1,,1,,
225189,accessory,1,1,,1,1,,
225189,accessory,4,1,,1,1,,
225190,accessory,2,1,1,,,1,
225190,accessory,3,1,1,,,1,
225198,accessory,1,3,,2,3,2,
225201,accessory,2,1,1,,,,
225201,accessory,3,1,1,,,,
225201,accessory,4,1,1,,,,
225202,accessory,1,1,,1,,1,
225202,accessory,3,1,,1,,1,
225211,accessory,1,1,,,1,1,
225211,accessory,2,1,,,1,1,
225215,accessory,2,1,1,,1,,
225215,accessory,4,1,1,,1,,
225230,accessory,1,1,,,1,,
225230,accessory,2,1,,,1,,
225230,accessory,4,1,,,1,,
225234,accessory,1,4,,4,4,3,
225235,accessory,1,2,,2,2,,
225235,accessory,4,2,,2,2,,
225237,accessory,1,1,,1,,1,
225237,accessory,3,1,,1,,1,
225239,core,1,3,,2,2,2,
225260,accessory,1,1,,,1,,
225260,accessory,2,1,,,1,,
225260,accessory,4,1,,,1,,
225262,accessory,2,1,1,,,,
225262,accessory,3,1,1,,,,
225262,accessory,4,1,1,,,,
225265,accessory,1,1,,1,,,
225265,accessory,3,1,,1,,,
225265,accessory,4,1,,1,,,
225266,core,1,6,,3,2,1,
225267,core,2,3,2,,2,2,
225268,core,3,2,1,1,,1,
225274,accessory,1,1,,1,,,
225274,accessory,3,1,,1,,,
225274,accessory,4,1,,1,,,
225294,accessory,1,1,,,,1,
225294,accessory,2,1,,,,1,
225294,accessory,3,1,,,,1,
225295,accessory,1,1,,,,1,
225295,accessory,2,1,,,,1,
225295,accessory,3,1,,,,1,
225298,core,1,2,,,1,,
225298,core,2,2,,,1,,
225298,core,4,2,,,1,,
225299,core,1,2,,1,1,1,
225311,accessory,1,1,,1,1,,
225311,accessory,4,1,,1,1,,
225317,core,1,2,,,,1,
225317,core,2,2,,,,1,
225317,core,3,2,,,,1,
225322,accessory,1,1,,,1,,
225322,accessory,2,1,,,1,,
225322,accessory,4,1,,,1,,
225328,accessory,1,1,,,1,,
225328,accessory,2,1,,,1,,
225328,accessory,4,1,,,1,,
225331,core,3,2,1,1,,1,
225336,core,1,9,,2,2,3,
225337,accessory,2,2,1,,2,1,
225339,accessory,3,1,1,1,,,
225339,accessory,4,1,1,1,,,
225340,core,2,3,1,,,,
225340,core,3,3,1,,,,
225340,core,4,3,1,,,,
225350,accessory,1,1,,,1,1,
225350,accessory,2,1,,,1,1,
225351,core,1,4,,1,1,1,
225355,accessory,1,1,,,,1,
225355,accessory,2,1,,,,1,
225355,accessory,3,1,,,,1,
225356,accessory,1,1,,,,1,
225356,accessory,2,1,,,,1,
225356,accessory,3,1,,,,1,
225357,accessory,1,1,,,,1,
225357,accessory,2,1,,,,1,
225357,accessory,3,1,,,,1,
225371,core,3,2,1,1,,1,
225372,accessory,1,1,,,1,1,
225372,accessory,2,1,,,1,1,
225373,accessory,1,1,,,1,1,
225373,accessory,2,1,,,1,1,
225378,accessory,1,1,,,,1,
225378,accessory,2,1,,,,1,
225378,accessory,3,1,,,,1,
225381,accessory,1,1,,1,1,,
225381,accessory,4,1,,1,1,,
225384,accessory,2,2,1,,2,,
225384,accessory,4,2,1,,2,,
225385,accessory,2,1,1,,1,,
225385,accessory,4,1,1,,1,,
225388,accessory,1,1,,,1,,
225388,accessory,2,1,,,1,,
225388,accessory,4,1,,,1,,
225398,core,2,3,1,,,,
225398,core,3,3,1,,,,
225398,core,4,3,1,,,,
225399,accessory,3,2,1,2,,1,
225405,accessory,1,1,,1,,1,
225405,accessory,3,1,,1,,1,
225408,accessory,1,1,,,,1,
225408,accessory,2,1,,,,1,
225408,accessory,3,1,,,,1,
225411,accessory,1,1,,,,1,
225411,accessory,2,1,,,,1,
225411,accessory,3,1,,,,1,
225412,core,2,2,1,,1,,
225412,core,4,2,1,,1,,
225419,accessory,2,1,1,,,,
225419,accessory,3,1,1,,,,
225419,accessory,4,1,1,,,,
225422,accessory,1,1,,1,1,,
225422,accessory,4,1,,1,1,,
225430,core,2,2,1,,1,,
225430,core,4,2,1,,1,,
225432,accessory,2,1,1,,,,
225432,accessory,3,1,1,,,,
225432,accessory,4,1,1,,,,
225437,core,1,2,,1,1,1,
225442,accessory,1,1,,1,,1,
225442,accessory,3,1,,1,,1,
225453,accessory,1,1,,1,,,
225453,accessory,3,1,,1,,,
225453,accessory,4,1,,1,,,
225464,accessory,1,1,,,,1,
225464,accessory,2,1,,,,1,
225464,accessory,3,1,,,,1,
225471,accessory,1,1,,1,,,
225471,accessory,3,1,,1,,,
225471,accessory,4,1,,1,,,
225472,accessory,1,1,,1,,,
225472,accessory,3,1,,1,,,
225472,accessory,4,1,,1,,,
225475,accessory,1,1,,1,,,
225475,accessory,3,1,,1,,,
225475,accessory,4,1,,1,,,
225476,accessory,1,1,,1,,,
225476,accessory,3,1,,1,,,
225476,accessory,4,1,,1,,,
225477,accessory,1,1,,1,,,
225477,accessory,3,1,,1,,,
225477,accessory,4,1,,1,,,
225478,core,1,2,,,1,1,
225478,core,2,2,,,1,1,
225481,accessory,1,1,,1,,1,
225481,accessory,3,1,,1,,1,
225482,core,1,2,,1,1,1,
225484,accessory,2,1,1,,1,,
225484,accessory,4,1,1,,1,,
225486,accessory,1,1,,,1,1,
225486,accessory,2,1,,,1,1,
225487,accessory,1,1,,1,,,
225487,accessory,3,1,,1,,,
225487,accessory,4,1,,1,,,
225501,core,1,2,,,1,1,
225501,core,2,2,,,1,1,
225502,core,1,2,,1,1,1,
225505,accessory,2,1,1,,,,
225505,accessory,3,1,1,,,,
225505,accessory,4,1,1,,,,
225506,accessory,1,1,,1,,,
225506,accessory,3,1,,1,,,
225506,accessory,4,1,,1,,,
225507,accessory,1,1,,1,1,,
225507,accessory,4,1,,1,1,,
225508,accessory,1,1,,1,,1,
225508,accessory,3,1,,1,,1,
225514,accessory,1,1,,,,1,
225514,accessory,2,1,,,,1,
225514,accessory,3,1,,,,1,
225518,accessory,1,1,,,1,1,
225518,accessory,2,1,,,1,1,
225519,accessory,1,1,,1,1,,
225519,accessory,4,1,,1,1,,
225525,core,1,2,,1,1,1,
225531,accessory,1,1,,,,1,
225531,accessory,2,1,,,,1,
225531,accessory,3,1,,,,1,
225532,accessory,1,3,,,3,,
225532,accessory,2,3,,,3,,
225532,accessory,4,3,,,3,,
225533,core,2,2,1,,,,
225533,core,3,2,1,,,,
225533,core,4,2,1,,,,
225536,accessory,1,1,,,1,,
225536,accessory,2,1,,,1,,
225536,accessory,4,1,,,1,,
225542,accessory,1,2,,2,1,2,
225559,accessory,2,1,1,,,,
225559,accessory,3,1,1,,,,
225559,accessory,4,1,1,,,,
225565,core,1,2,,1,1,1,
225566,accessory,1,1,,,1,1,
225566,accessory,2,1,,,1,1,
225572,accessory,2,4,4,,,,
225572,accessory,3,4,4,,,,
225572,accessory,4,4,4,,,,
225576,accessory,1,1,,,1,1,
225576,accessory,2,1,,,1,1,
225578,core,4,2,1,1,1,,
225589,accessory,1,1,,,1,,
225589,accessory,2,1,,,1,,
225589,accessory,4,1,,,1,,
225591,core,1,2,,,1,1,
225591,core,2,2,,,1,1,
225592,accessory,1,1,,,,1,
225592,accessory,2,1,,,,1,
225592,accessory,3,1,,,,1,
225593,accessory,1,1,,,1,1,
225593,accessory,2,1,,,1,1,
225594,accessory,1,1,,,1,1,
225594,accessory,2,1,,,1,1,
225597,accessory,1,1,,,1,,
225597,accessory,2,1,,,1,,
225597,accessory,4,1,,,1,,
225599,accessory,1,1,,,1,1,
225599,accessory,2,1,,,1,1,
225604,accessory,3,4,4,2,,3,
225610,accessory,2,1,1,,,,
225610,accessory,3,1,1,,,,
225610,accessory,4,1,1,,,,
225611,accessory,1,1,,1,1,,
225611,accessory,4,1,,1,1,,
225617,accessory,1,1,,,1,1,
225617,accessory,2,1,,,1,1,
225624,accessory,3,1,1,1,,,
225624,accessory,4,1,1,1,,,
225625,accessory,2,1,1,,,1,
225625,accessory,3,1,1,,,1,
225630,core,1,2,,1,1,1,
225649,accessory,1,1,,,,1,
225649,accessory,2,1,,,,1,
225649,accessory,3,1,,,,1,
225650,accessory,1,1,,1,1,,
225650,accessory,4,1,,1,1,,
225657,accessory,1,1,,1,,,
225657,accessory,3,1,,1,,,
225657,accessory,4,1,,1,,,
225660,accessory,1,1,,1,,,
225660,accessory,3,1,,1,,,
225660,accessory,4,1,,1,,,
225670,core,2,4,2,,,,
225670,core,3,4,2,,,,
225670,core,4,4,2,,,,
225671,core,1,2,,,1,,
225671,core,2,2,,,1,,
225671,core,4,2,,,1,,
225676,core,1,2,,1,1,1,
225679,core,1,2,,1,1,1,
225705,accessory,1,1,,,1,,
225705,accessory,2,1,,,1,,
225705,accessory,4,1,,,1,,
225706,core,3,3,1,2,,,
225706,core,4,3,1,2,,,
225707,core,1,2,,1,1,1,
225721,accessory,2,1,1,,,,
225721,accessory,3,1,1,,,,
225721,accessory,4,1,1,,,,
225722,accessory,2,1,1,,,1,
225722,accessory,3,1,1,,,1,
225741,accessory,2,1,1,,,,
225741,accessory,3,1,1,,,,
225741,accessory,4,1,1,,,,
225742,accessory,1,1,,1,,1,
225742,accessory,3,1,,1,,1,
225743,accessory,2,1,1,,1,,
225743,accessory,4,1,1,,1,,
225744,accessory,1,1,,,1,,
225744,accessory,2,1,,,1,,
225744,accessory,4,1,,,1,,
225771,accessory,1,1,,,1,,
225771,accessory,2,1,,,1,,
225771,accessory,4,1,,,1,,
225775,core,3,2,1,1,,1,
225777,accessory,3,2,2,1,,1,
225780,accessory,1,1,,1,,1,
225780,accessory,3,1,,1,,1,
225781,accessory,4,2,1,1,2,,
225784,core,2,2,1,,1,1,
225787,core,1,2,,1,1,1,
225796,accessory,1,1,,1,,,
225796,accessory,3,1,,1,,,
225796,accessory,4,1,,1,,,
225797,accessory,1,1,,1,,,
225797,accessory,3,1,,1,,,
225797,accessory,4,1,,1,,,
225812,accessory,1,1,,1,,1,
225812,accessory,3,1,,1,,1,
225813,accessory,2,1,1,,1,,
225813,accessory,4,1,1,,1,,
225819,accessory,1,1,,1,,1,
225819,accessory,3,1,,1,,1,
225825,accessory,1,1,,1,,1,
225825,accessory,3,1,,1,,1,
225832,accessory,1,1,,1,,1,
225832,accessory,3,1,,1,,1,
225833,accessory,2,1,1,,1,,
225833,accessory,4,1,1,,1,,
225835,accessory,1,1,,1,,,
225835,accessory,3,1,,1,,,
225835,accessory,4,1,,1,,,
225836,accessory,2,1,1,,,,
225836,accessory,3,1,1,,,,
225836,accessory,4,1,1,,,,
225843,core,3,2,1,1,,1,
225852,accessory,1,1,,1,,1,
225852,accessory,3,1,,1,,1,
225857,accessory,1,1,,,,1,
225857,accessory,2,1,,,,1,
225857,accessory,3,1,,,,1,
225863,accessory,1,1,,1,1,,
225863,accessory,4,1,,1,1,,
225866,core,1,2,,1,1,1,
225869,accessory,2,1,1,,,1,
225869,accessory,3,1,1,,,1,
225874,accessory,1,1,,,1,1,
225874,accessory,2,1,,,1,1,
225878,accessory,1,1,,,1,1,
225878,accessory,2,1,,,1,1,
225880,core,2,2,1,,1,,
225880,core,4,2,1,,1,,
225881,core,1,2,,1,1,1,
225882,accessory,2,1,1,,,,
225882,accessory,3,1,1,,,,
225882,accessory,4,1,1,,,,
225883,accessory,3,1,1,1,,,
225883,accessory,4,1,1,1,,,
225889,core,1,5,,4,4,4,
225890,accessory,2,1,1,,,,
225890,accessory,3,1,1,,,,
225890,accessory,4,1,1,,,,
225893,accessory,1,1,,1,,1,
225893,accessory,3,1,,1,,1,
225895,accessory,1,1,,1,,1,
225895,accessory,3,1,,1,,1,
225897,core,2,3,1,,,,
225897,core,3,3,1,,,,
225897,core,4,3,1,,,,
225898,core,2,2,1,,1,1,
225911,accessory,1,1,,1,1,,
225911,accessory,4,1,,1,1,,
225915,accessory,1,1,,,1,1,
225915,accessory,2,1,,,1,1,
225916,accessory,1,1,,,1,1,
225916,accessory,2,1,,,1,1,
225921,core,1,2,,1,,1,
225921,core,3,2,,1,,1,
225922,core,2,2,1,,,,
225922,core,3,2,1,,,,
225922,core,4,2,1,,,,
225928,accessory,2,1,1,,,,
225928,accessory,3,1,1,,,,
225928,accessory,4,1,1,,,,
225929,accessory,2,1,1,,,,
225929,accessory,3,1,1,,,,
225929,accessory,4,1,1,,,,
225931,accessory,1,1,,1,,1,
225931,accessory,3,1,,1,,1,
225932,accessory,2,1,1,,1,,
225932,accessory,4,1,1,,1,,
225933,accessory,1,1,,1,1,,
225933,accessory,4,1,,1,1,,
225936,core,1,5,,2,,1,
225936,core,3,5,,2,,1,
225940,accessory,3,2,1,2,,1,
225941,accessory,1,1,,,1,,
225941,accessory,2,1,,,1,,
225941,accessory,4,1,,,1,,
225944,accessory,1,1,,,,1,
225944,accessory,2,1,,,,1,
225944,accessory,3,1,,,,1,
225949,accessory,1,1,,1,,,
225949,accessory,3,1,,1,,,
225949,accessory,4,1,,1,,,
225964,core,1,3,,1,,1,
225964,core,3,3,,1,,1,
225965,accessory,2,1,1,,1,,
225965,accessory,4,1,1,,1,,
225966,accessory,1,1,,,,1,
225966,accessory,2,1,,,,1,
225966,accessory,3,1,,,,1,
225967,core,1,2,,1,1,1,
225969,core,1,4,,1,1,1,
225970,accessory,2,1,1,,,,
225970,accessory,3,1,1,,,,
225970,accessory,4,1,1,,,,
225971,accessory,2,1,1,,,,
225971,accessory,3,1,1,,,,
225971,accessory,4,1,1,,,,
225997,accessory,1,1,,,1,,
225997,accessory,2,1,,,1,,
225997,accessory,4,1,,,1,,
225998,accessory,2,1,1,,,1,
225998,accessory,3,1,1,,,1,
225999,accessory,1,1,,1,,,
225999,accessory,3,1,,1,,,
225999,accessory,4,1,,1,,,
226000,accessory,1,1,,1,,,
226000,accessory,3,1,,1,,,
226000,accessory,4,1,,1,,,
226001,accessory,1,1,,1,,,
226001,accessory,3,1,,1,,,
226001,accessory,4,1,,1,,,
226014,core,2,2,1,,1,,
226014,core,4,2,1,,1,,
226024,accessory,2,1,1,,,,
226024,accessory,3,1,1,,,,
226024,accessory,4,1,1,,,,
226035,core,2,2,1,,1,,
226035,core,4,2,1,,1,,
226040,core,3,3,1,2,,2,
226052,accessory,1,1,,,,1,
226052,accessory,2,1,,,,1,
226052,accessory,3,1,,,,1,
226054,core,1,7,,3,4,2,
226056,accessory,1,1,,1,,1,
226056,accessory,3,1,,1,,1,
226063,core,1,2,,1,1,1,
226081,accessory,1,1,,,1,,
226081,accessory,2,1,,,1,,
226081,accessory,4,1,,,1,,
226089,accessory,1,1,,1,,1,
226089,accessory,3,1,,1,,1,
226097,accessory,1,1,,1,,,
226097,accessory,3,1,,1,,,
226097,accessory,4,1,,1,,,
226098,accessory,1,1,,,1,1,
226098,accessory,2,1,,,1,1,
226099,accessory,1,1,,,1,1,
226099,accessory,2,1,,,1,1,
226104,accessory,1,1,,,1,1,
226104,accessory,2,1,,,1,1,
226105,accessory,1,1,,,1,,
226105,accessory,2,1,,,1,,
226105,accessory,4,1,,,1,,
226106,accessory,2,2,1,,2,2,
226107,accessory,2,1,1,,,1,
226107,accessory,3,1,1,,,1,
226117,accessory,3,1,1,1,,,
226117,accessory,4,1,1,1,,,
226118,accessory,2,1,1,,,1,
226118,accessory,3,1,1,,,1,
226127,core,3,2,1,1,,1,
226149,accessory,1,1,,,1,,
226149,accessory,2,1,,,1,,
226149,accessory,4,1,,,1,,
226152,accessory,1,1,,,1,1,
226152,accessory,2,1,,,1,1,
226157,accessory,1,1,,1,,,
226157,accessory,3,1,,1,,,
226157,accessory,4,1,,1,,,
226160,accessory,1,1,,1,,,
226160,accessory,3,1,,1,,,
226160,accessory,4,1,,1,,,
226168,accessory,1,1,,1,,1,
226168,accessory,3,1,,1,,1,
226172,core,1,2,,1,1,1,
226173,accessory,1,1,,,,1,
226173,accessory,2,1,,,,1,
226173,accessory,3,1,,,,1,
226174,accessory,2,1,1,,1,,
226174,accessory,4,1,1,,1,,
226175,accessory,2,1,1,,1,,
226175,accessory,4,1,1,,1,,
226176,accessory,1,1,,1,1,,
226176,accessory,4,1,,1,1,,
226177,accessory,2,1,1,,,1,
226177,accessory,3,1,1,,,1,
226181,accessory,2,1,1,,,1,
226181,accessory,3,1,1,,,1,
226192,accessory,1,2,,2,,1,
226192,accessory,3,2,,2,,1,
226195,accessory,2,1,1,,1,,
226195,accessory,4,1,1,,1,,
226196,accessory,1,1,,1,,1,
226196,accessory,3,1,,1,,1,
226219,accessory,1,1,,,1,,
226219,accessory,2,1,,,1,,
226219,accessory,4,1,,,1,,
226223,accessory,1,1,,,1,,
226223,accessory,2,1,,,1,,
226223,accessory,4,1,,,1,,
226232,core,2,2,1,,,,
226232,core,3,2,1,,,,
226232,core,4,2,1,,,,
226233,core,1,2,,1,,1,
226233,core,3,2,,1,,1,
226234,accessory,2,1,1,,,,
226234,accessory,3,1,1,,,,
226234,accessory,4,1,1,,,,
226236,accessory,1,2,,,2,,
226236,accessory,2,2,,,2,,
226236,accessory,4,2,,,2,,
226240,accessory,1,1,,,1,,
226240,accessory,2,1,,,1,,
226240,accessory,4,1,,,1,,
226241,accessory,1,1,,,1,,
226241,accessory,2,1,,,1,,
226241,accessory,4,1,,,1,,
226250,accessory,1,1,,1,,,
226250,accessory,3,1,,1,,,
226250,accessory,4,1,,1,,,
226251,accessory,1,1,,,,1,
226251,accessory,2,1,,,,1,
226251,accessory,3,1,,,,1,
226259,accessory,1,1,,,1,,
226259,accessory,2,1,,,1,,
226259,accessory,4,1,,,1,,
226274,core,2,3,1,,1,2,
226275,accessory,4,4,4,4,3,,
226280,accessory,1,1,,,1,,
226280,accessory,2,1,,,1,,
226280,accessory,4,1,,,1,,
226281,accessory,1,1,,1,,,
226281,accessory,3,1,,1,,,
226281,accessory,4,1,,1,,,
226282,accessory,1,1,,,1,,
226282,accessory,2,1,,,1,,
226282,accessory,4,1,,,1,,
226289,accessory,2,3,2,,3,,
226289,accessory,4,3,2,,3,,
226309,core,1,2,,1,,1,
226309,core,3,2,,1,,1,
226313,accessory,1,1,,,,1,
226313,accessory,2,1,,,,1,
226313,accessory,3,1,,,,1,
226314,accessory,1,1,,1,1,,
226314,accessory,4,1,,1,1,,
226315,core,2,2,1,,1,1,
226317,accessory,1,1,,1,,1,
226317,accessory,3,1,,1,,1,
226320,accessory,1,1,,1,,,
226320,accessory,3,1,,1,,,
226320,accessory,4,1,,1,,,
226333,accessory,1,2,,,2,,
226333,accessory,2,2,,,2,,
226333,accessory,4,2,,,2,,
226346,core,1,3,,2,2,,
226346,core,4,3,,2,2,,
226347,accessory,1,2,,2,,2,
226347,accessory,3,2,,2,,2,
226349,accessory,4,2,2,2,1,,
226352,accessory,2,1,1,,1,,
226352,accessory,4,1,1,,1,,
226356,core,1,2,,1,1,1,
226358,accessory,1,1,,,1,,
226358,accessory,2,1,,,1,,
226358,accessory,4,1,,,1,,
226370,accessory,2,1,1,,,,
226370,accessory,3,1,1,,,,
226370,accessory,4,1,1,,,,
226372,accessory,1,1,,1,,1,
226372,accessory,3,1,,1,,1,
226374,accessory,1,1,,,1,,
226374,accessory,2,1,,,1,,
226374,accessory,4,1,,,1,,
226375,accessory,1,1,,1,,1,
226375,accessory,3,1,,1,,1,
226378,accessory,1,1,,,1,1,
226378,accessory,2,1,,,1,1,
226379,accessory,1,1,,,,1,
226379,accessory,2,1,,,,1,
226379,accessory,3,1,,,,1,
226380,accessory,1,1,,,1,,
226380,accessory,2,1,,,1,,
226380,accessory,4,1,,,1,,
226381,accessory,1,1,,1,,1,
226381,accessory,3,1,,1,,1,
226395,accessory,1,1,,1,,,
226395,accessory,3,1,,1,,,
226395,accessory,4,1,,1,,,
226400,core,1,2,,1,1,1,
226401,accessory,2,1,1,,,1,
226401,accessory,3,1,1,,,1,
226402,accessory,1,1,,1,1,,
226402,accessory,4,1,,1,1,,
226403,accessory,1,1,,1,1,,
226403,accessory,4,1,,1,1,,
226405,core,4,2,1,1,1,,
226412,accessory,1,1,,1,1,,
226412,accessory,4,1,,1,1,,
226416,accessory,1,1,,1,,,
226416,accessory,3,1,,1,,,
226416,accessory,4,1,,1,,,
226427,accessory,1,1,,,1,,
226427,accessory,2,1,,,1,,
226427,accessory,4,1,,,1,,
226429,accessory,2,1,1,,,,
226429,accessory,3,1,1,,,,
226429,accessory,4,1,1,,,,
226440,accessory,1,1,,,1,,
226440,accessory,2,1,,,1,,
226440,accessory,4,1,,,1,,
226448,accessory,1,1,,,1,1,
226448,accessory,2,1,,,1,1,
226449,accessory,1,1,,1,,,
226449,accessory,3,1,,1,,,
226449,accessory,4,1,,1,,,
226450,accessory,1,1,,,1,,
226450,accessory,2,1,,,1,,
226450,accessory,4,1,,,1,,
226451,core,1,2,,1,1,1,
226452,accessory,1,1,,1,1,,
226452,accessory,4,1,,1,1,,
226461,core,2,2,1,,,,
226461,core,3,2,1,,,,
226461,core,4,2,1,,,,
226478,accessory,2,1,1,,,1,
226478,accessory,3,1,1,,,1,
226479,accessory,2,1,1,,,1,
226479,accessory,3,1,1,,,1,
226492,core,1,2,,1,1,1,
226505,accessory,2,1,1,,,1,
226505,accessory,3,1,1,,,1,
226514,accessory,1,1,,1,,,
226514,accessory,3,1,,1,,,
226514,accessory,4,1,,1,,,
226520,accessory,1,1,,,1,,
226520,accessory,2,1,,,1,,
226520,accessory,4,1,,,1,,
226558,core,1,2,,1,1,,
226558,core,4,2,,1,1,,
226559,core,1,2,,1,1,1,
226560,accessory,4,2,2,1,1,,
226561,accessory,2,1,1,,,,
226561,accessory,3,1,1,,,,
226561,accessory,4,1,1,,,,
226562,accessory,2,1,1,,,1,
226562,accessory,3,1,1,,,1,
226563,accessory,1,1,,,1,,
226563,accessory,2,1,,,1,,
226563,accessory,4,1,,,1,,
226571,accessory,1,1,,,,1,
226571,accessory,2,1,,,,1,
226571,accessory,3,1,,,,1,
226573,core,1,2,,1,1,1,
226574,accessory,2,1,1,,,1,
226574,accessory,3,1,1,,,1,
226575,accessory,3,2,1,1,,2,
226576,accessory,1,1,,,,1,
226576,accessory,2,1,,,,1,
226576,accessory,3,1,,,,1,
226577,accessory,1,1,,,1,1,
226577,accessory,2,1,,,1,1,
226578,accessory,2,1,1,,,1,
226578,accessory,3,1,1,,,1,
226580,accessory,1,1,,,1,1,
226580,accessory,2,1,,,1,1,
226585,accessory,2,1,1,,,,
226585,accessory,3,1,1,,,,
226585,accessory,4,1,1,,,,
226586,core,1,5,,1,1,1,
226596,accessory,1,1,,,,1,
226596,accessory,2,1,,,,1,
226596,accessory,3,1,,,,1,
226609,accessory,1,1,,,,1,
226609,accessory,2,1,,,,1,
226609,accessory,3,1,,,,1,
226614,accessory,2,1,1,,,1,
226614,accessory,3,1,1,,,1,
226619,accessory,1,1,,,1,,
226619,accessory,2,1,,,1,,
226619,accessory,4,1,,,1,,
226620,accessory,1,1,,,1,,
226620,accessory,2,1,,,1,,
226620,accessory,4,1,,,1,,
226621,accessory,1,1,,,1,,
226621,accessory,2,1,,,1,,
226621,accessory,4,1,,,1,,
226623,accessory,1,1,,,1,,
226623,accessory,2,1,,,1,,
226623,accessory,4,1,,,1,,
226624,accessory,1,1,,,1,1,
226624,accessory,2,1,,,1,1,
226637,core,1,2,,,,1,
226637,core,2,2,,,,1,
226637,core,3,2,,,,1,
226641,accessory,1,1,,,1,,
226641,accessory,2,1,,,1,,
226641,accessory,4,1,,,1,,
226644,core,2,2,1,,,,
226644,core,3,2,1,,,,
226644,core,4,2,1,,,,
226645,core,1,2,,1,1,1,
226660,accessory,1,1,,,,1,
226660,accessory,2,1,,,,1,
226660,accessory,3,1,,,,1,
226665,accessory,1,1,,1,,1,
226665,accessory,3,1,,1,,1,
226666,accessory,2,1,1,,1,,
226666,accessory,4,1,1,,1,,
226673,accessory,1,1,,1,1,,
226673,accessory,4,1,,1,1,,
226679,accessory,1,1,,1,,,
226679,accessory,3,1,,1,,,
226679,accessory,4,1,,1,,,
226686,core,1,2,,,,1,
226686,core,2,2,,,,1,
226686,core,3,2,,,,1,
226703,accessory,1,1,,1,,1,
226703,accessory,3,1,,1,,1,
226709,accessory,1,1,,1,,1,
226709,accessory,3,1,,1,,1,
226710,core,1,2,,,1,1,
226710,core,2,2,,,1,1,
226712,core,2,2,1,,1,,
226712,core,4,2,1,,1,,
226713,accessory,1,1,,1,,1,
